agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
14060100 8529.346342420045 7808.0755201289185 8135.7107020002895 8194.227693489389 8187.633262869229 8102.300601505502
15061000 -0.9999999999999996 -0.9999999999999989 -0.9999999999999996 -0.999999999999998 -0.9999999999999715 0.0
16061000 -0.9999999999999984 -0.9999999999999987 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 0.0
15071000 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 0.0
15051000 -0.9999999999999986 -0.9999999999999996 -0.9999999999999647 -0.9999999999999988 -0.9999999999999996 0.0
16071000 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999972 0.0
15081000 -0.9999999999999972 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999516 0.0
16081000 -0.9999999999999996 -0.999999999999989 -0.9999999999999996 -0.9999999999999901 -0.9999999999999984 0.0
16051000 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 -0.9999999999999988 -0.9999999999999962 0.0
16041000 -0.9999999999999996 -0.9999999999999991 -0.9999999999999996 -0.999999999999999 -0.9999999999999849 0.0
16031000 -0.9999999999999996 -0.9999999999999516 -0.9999999999999996 -0.9999999999999911 -0.999999999999999 0.0
16021000 -0.9999999999999996 -0.9999999999999996 -0.9999999999999976 -0.9999999999999996 -0.9999999999999996 0.0
15031000 -0.9999999999999928 -0.9999999999999994 -0.9999999999999996 -0.9999999999999996 -0.9999999999999996 0.0
15021000 -0.9999999999999769 -0.999999999999989 -0.9999999999999516 -0.9999999999999996 -0.9999999999999953 0.0
15041000 -0.9999999999999993 -0.9999999999999996 -0.9999999999999996 -0.9999999999999984 -0.9999999999999982 0.0
16041100 1123.6806900387858 1014.1394333334387 969.1537512922037 1126.9287556911545 1007.9886176179732 1076.307207244781
15041100 1174.0145455929878 1015.4487973102542 1050.6179364037782 1236.1156214451296 1099.5503762623816 1099.764120129734
15051100 1278.1848815515657 1153.7685695455782 1167.4345280767084 1351.0906470343134 1268.7386069211238 1243.4425673775456
15061100 1503.3834868488884 1274.6937039651018 1255.8361140716947 1204.5718952432037 1324.8165613702108 1374.281280831965
16051100 1199.4424262101957 1142.305153128998 1032.0173234882402 1258.2031587801314 1147.956237254473 1099.8340465168278
16031100 1068.709648210674 950.5413812665449 763.3437487632084 1027.454447062845 953.852551007413 955.9459561016444
16021100 920.4972182842374 826.1560528085453 0 974.7316815969534 863.3607487406935 847.1804195088727
15021100 865.7081045024647 865.7431303680055 879.6187512464735 1035.073107472827 939.5626553251644 886.1704684999955
15031100 1070.2447858959454 934.0190230228126 937.3409405396062 1164.6461996546345 994.2485325334546 1019.4256734066781
15011100 944.8318341496579 0 0 999.3149780172446 0 886.5344954141176
16061100 1391.3296949201733 1253.91450333505 1162.6623599613813 1139.3940419454048 1281.5131619014173 1291.265732149486
16071100 1249.7458261444804 1148.0536140413406 1244.4313791890559 1028.396640365804 1137.0765679785306 1119.189911096428
16081100 1157.5994786136737 989.8479570795423 1135.5262151894772 1061.742935576556 1064.8618626390503 1044.7393851647016
15071100 1247.243047673471 1110.51126281044 1380.3206169219602 1139.35574656687 1246.6855061158685 1244.5397280725977
15081100 1133.2441902196845 0 1276.8434653430181 1156.2323776396402 1195.3919369086027 1167.6882359905696
